"","occurrenceID","bibliographicCitation","materialSampleID","eventDate","decimalLatitude","decimalLongitude","scientificName","organismQuantity","organismQuantityType","sampleSizeValue","sampleSizeUnit","associatedSequences","basisOfRecord","locationID","recordedBy","country","datasetID","occurrenceStatus","minimumDepthInMeters","maximumDepthInMeters","language","month","year","taxonID","scientificNameID","kingdom","phylum","class","order","family","genus"
"11952","22-AZMP2024.EDNA.057-12S-Sill-103",NA,"AZMP2024.EDNA.057",2024-10-21,46.30005,-59.0645,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_04","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",150,150,"en",10,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11953","22-SAB24.EDNA.058-12S-Sill-103",NA,"SAB24.EDNA.058",2024-08-14,45.89263,-59.5791,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_9","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",58,58,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11954","22-SAB24.EDNA.075-12S-Sill-103",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11955","22-AZMP2024.EDNA.041-12S-Sill-103",NA,"AZMP2024.EDNA.041",2024-10-15,43.88835,-58.9536,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","GUL_03","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",500,500,"en",10,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11956","22-AZMP2024.EDNA.019-12S-Sill-103",NA,"AZMP2024.EDNA.019",2024-10-11,42.23141,-65.9053,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","NEC_05","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",230,230,"en",10,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11957","22-SAB24.EDNA.003-12S-Sill-103",NA,"SAB24.EDNA.003",2024-08-08,46.04525,-59.0925,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11958","22-SAB24.EDNA.047-12S-Sill-103",NA,"SAB24.EDNA.047",2024-08-14,45.90094,-59.6065,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_1","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",34,34,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11959","22-SAB24.EDNA.059-12S-Sill-103",NA,"SAB24.EDNA.059",2024-08-14,45.89263,-59.5791,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_9","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",58,58,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11960","22-SAB24.EDNA.035-12S-Sill-103",NA,"SAB24.EDNA.035",2024-08-14,45.88485,-59.6054,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",55,55,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11961","22-SAB24.EDNA.050-12S-Turs-81",NA,"SAB24.EDNA.050",2024-08-14,45.89139,-59.6018,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_10","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",18,18,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11962","22-SAB24.EDNA.047-12S-Turs-81",NA,"SAB24.EDNA.047",2024-08-14,45.90094,-59.6065,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_1","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",34,34,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11963","22-SAB24.EDNA.048-12S-Turs-81",NA,"SAB24.EDNA.048",2024-08-14,45.90094,-59.6065,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_1","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",34,34,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11964","22-SAB24.EDNA.051-12S-Turs-81",NA,"SAB24.EDNA.051",2024-08-14,45.89139,-59.6018,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_10","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",18,18,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11965","22-AZMP2024.EDNA.062-12S-Turs-81",NA,"AZMP2024.EDNA.062",2024-10-21,45.99982,-59.5329,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_01","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",50,50,"en",10,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11966","22-SAB24.EDNA.036-12S-Turs-81",NA,"SAB24.EDNA.036",2024-08-14,45.88485,-59.6054,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",55,55,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11967","22-SAB24.EDNA.049-12S-Turs-81",NA,"SAB24.EDNA.049",2024-08-14,45.89139,-59.6018,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_10","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",18,18,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11968","22-SAB24.EDNA.079-12S-Turs-81",NA,"SAB24.EDNA.079",2024-08-16,45.87094,-59.1408,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_14","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",124,124,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11969","22-AZMP2024.EDNA.016-12S-Turs-81",NA,"AZMP2024.EDNA.016",2024-10-11,42.19984,-65.9386,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","NEC_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",220,220,"en",10,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11970","22-SAB24.EDNA.037-12S-Turs-81",NA,"SAB24.EDNA.037",2024-08-14,45.88832,-59.6028,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_2","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",54,54,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11971","22-SAB24.EDNA.046-12S-Turs-81",NA,"SAB24.EDNA.046",2024-08-14,45.90094,-59.6065,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_1","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",34,34,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11972","22-SAB24.EDNA.083-12S-Turs-81",NA,"SAB24.EDNA.083",2024-08-16,45.93695,-58.985,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_19","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",144,144,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11973","22-SAB24.EDNA.003-12S-Turs-81",NA,"SAB24.EDNA.003",2024-08-08,46.04525,-59.0925,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11974","22-SAB24.EDNA.035-12S-Turs-81",NA,"SAB24.EDNA.035",2024-08-14,45.88485,-59.6054,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",55,55,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11975","22-AZMP2024.EDNA.063-12S-Turs-81",NA,"AZMP2024.EDNA.063",2024-10-21,45.99982,-59.5329,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_01","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",50,50,"en",10,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11976","22-SAB24.EDNA.070-12S-Turs-81",NA,"SAB24.EDNA.070",2024-08-15,45.94039,-59.2588,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_10","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",55,55,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11977","22-SAB24.EDNA.078-12S-Turs-81",NA,"SAB24.EDNA.078",2024-08-16,45.86279,-59.2751,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_9","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",90,90,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11978","22-SAB24.EDNA.092-12S-Turs-81",NA,"SAB24.EDNA.092",2024-08-17,45.82702,-59.6432,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_37","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11979","22-AZMP2024.EDNA.061-12S-Turs-81",NA,"AZMP2024.EDNA.061",2024-10-21,46.10833,-59.3643,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_02","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",65,65,"en",10,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11980","22-SAB24.EDNA.002-12S-Turs-81",NA,"SAB24.EDNA.002",2024-08-08,46.04525,-59.0925,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11981","22-SAB24.EDNA.045-12S-Turs-81",NA,"SAB24.EDNA.045",2024-08-14,45.90094,-59.6065,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_4","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",60,60,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11982","22-SAB24.EDNA.082-12S-Turs-81",NA,"SAB24.EDNA.082",2024-08-16,45.93695,-58.985,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_19","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",144,144,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11983","22-SAB24.EDNA.090-12S-Turs-81",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11984","22-SAB24.EDNA.069-12S-Turs-81",NA,"SAB24.EDNA.069",2024-08-15,45.94039,-59.2588,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_10","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",55,55,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11985","22-SAB24.EDNA.028-12S-Turs-81",NA,"SAB24.EDNA.028",2024-08-12,46.2719,-59.2382,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_13","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",110,110,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11986","22-SAB24.EDNA.080-12S-Turs-81",NA,"SAB24.EDNA.080",2024-08-16,45.87094,-59.1408,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_14","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",124,124,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11987","22-SAB24.EDNA.056-12S-Turs-81",NA,"SAB24.EDNA.056",2024-08-14,45.89205,-59.5834,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_6","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",52,52,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11988","22-AZMP2024.EDNA.056-12S-Turs-81",NA,"AZMP2024.EDNA.056",2024-10-21,46.30005,-59.0645,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_04","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",150,150,"en",10,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11989","22-AZMP2024.EDNA.001-12S-Turs-81",NA,"AZMP2024.EDNA.001",2024-10-05,42.13538,-65.5101,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","BBL_05","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",180,180,"en",10,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11990","22-AZMP2024.EDNA.060-12S-Turs-81",NA,"AZMP2024.EDNA.060",2024-10-21,46.10833,-59.3643,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_02","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",65,65,"en",10,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11991","22-SAB24.EDNA.081-12S-Turs-81",NA,"SAB24.EDNA.081",2024-08-16,45.87094,-59.1408,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_14","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",124,124,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11992","22-AZMP2024.EDNA.057-12S-Turs-81",NA,"AZMP2024.EDNA.057",2024-10-21,46.30005,-59.0645,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_04","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",150,150,"en",10,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11993","22-AZMP2024.EDNA.002-12S-Turs-81",NA,"AZMP2024.EDNA.002",2024-10-05,42.13538,-65.5101,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","BBL_05","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",180,180,"en",10,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11994","22-SAB24.EDNA.039-12S-Turs-81",NA,"SAB24.EDNA.039",2024-08-14,45.88832,-59.6028,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_2","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",54,54,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11995","22-SAB24.EDNA.085-12S-Turs-81",NA,"SAB24.EDNA.085",2024-08-16,45.93667,-59.1007,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_15","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",94,94,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11996","22-SAB24.EDNA.055-12S-Turs-81",NA,"SAB24.EDNA.055",2024-08-14,45.89205,-59.5834,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_6","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",52,52,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11997","22-SAB24.EDNA.060-12S-Turs-81",NA,"SAB24.EDNA.060",2024-08-14,45.89263,-59.5791,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_9","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",58,58,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
"11998","22-SAB24.EDNA.034-12S-Turs-81",NA,"SAB24.EDNA.034",2024-08-14,45.88485,-59.6054,"Tursiops truncatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",55,55,"en",8,2024,137111,"urn:lsid:marinespecies.org:taxname:137111","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops"
